"date","author","body","titles","urls"
"14/02/2021","InterNewsService","La estación de radio Magic (97.3 FM y 99.5 FM), presidida y dirigida por Joshua Arzuaga, anunció esta mañana que busca a estudiantes de Comunicación Pública en la isla para apadrinarlos en su carrera profesional.“Tenemos un compromiso inquebrantable y muy serio con el pueblo de Puerto Rico. Nuestra misión, con este novel proyecto, es servirles como una plataforma sólida a los nuevos profesionales del campo de las comunicaciones, que están saliendo de las distintas universidades y que desean abrirse paso en un mundo tan competitivo como éste”, manifestó Arzuaga.Añadió que “las universidades del país tienen una función muy importante en la formación de los estudiantes. Pero la realidad es que la práctica es la que hace la perfección. Esto es lo que pretendemos: pulirlos hasta convertirlos en diamantes”.Arzuaga adelantó que, como parte de la evolución de la empresa radial, producto de la gran aceptación con la que cuenta Magic en todos los demográficos “seguiremos ampliando nuestra plataforma de servicios, con la construcción de un atractivo estudio de televisión para la creación de contenido para nuestro canal de YouTube y Redes Sociales”.“Queremos retribuirle a Puerto Rico todo el amor y apoyo que nos brinda día tras día. Estamos en busca de estudiantes de comunicaciones para apadrinarlos y, asimismo, para que formen parte de nuestro canal de televisión”, informó.La convocatoria es para seleccionar a tres estudiantes de comunicaciones en las áreas de camarógrafo, editor y asistente de producción.Los interesados deben enviar su información al e-mail info@magic973.com . También pueden enviar un ‘demo’ o trabajo ya realizado.“Los interesados deben ser, además, creativos y decirnos por qué deben ser los estudiantes seleccionados y merecedores de construir, junto a nosotros, más momentos mágicos”, terminó Arzuaga.","Magic busca a estudiantes de comunicaciones","/actualidad/magic-busca-a-estudiantes-de-comunicaciones/article_22ad6222-6f04-11eb-b334-8feb7c0e4283.html"
"14/02/2021","InterNewsService","El cadáver de una mujer en estado de descomposición fue hallado esta mañana por una amiga en una residencia ubicada en la calle Euro de la urbanización Campanilla, en Toa Baja.El cuerpo de Carol Báez Santana fue localizado en su residencia e identificado por su hija.El policía municipal Ángel Rodríguez investigó preliminarmente, quien luego dejó el caso en manos del agente Nicolás Maldonado, de Homicidios del Cuerpo de Investigaciones Criminales de Bayamón y el fiscal Josué Padilla, quien ordenó el envío del cuerpo al Negociado de Ciencias Forenses para que a través de la autopsia se determinen las causas del deceso.","Hallan cadáver de una mujer en estado de descomposición en Toa Baja","/ley-y-orden/hallan-cad-ver-de-una-mujer-en-estado-de-descomposici-n-en-toa-baja/article_234d2d42-6f00-11eb-b97a-43624edd5a94.html"
"14/02/2021","InterNewsService","El cadáver de una mujer en estado de descomposición fue hallado esta mañana por una amiga en una residencia ubicada en la calle Euro de la urbanización Campanilla, en Toa Baja.El cuerpo de Carol Báez Santana fue localizado en su residencia e identificado por su hija.El policía municipal Ángel Rodríguez investigó preliminarmente, quien luego dejó el caso en manos del agente Nicolás Maldonado, de Homicidios del Cuerpo de Investigaciones Criminales de Bayamón y el fiscal Josué Padilla, quien ordenó el envío del cuerpo al Negociado de Ciencias Forenses para que a través de la autopsia se determinen las causas del deceso.","Hallan cadáver de una mujer en estado de descomposición en Toa Baja","/ley-y-orden/hallan-cad-ver-de-una-mujer-en-estado-de-descomposici-n-en-toa-baja/article_234d2d42-6f00-11eb-b97a-43624edd5a94.html"
"14/02/2021","InterNewsService","El cadáver de una mujer en estado de descomposición fue hallado esta mañana por una amiga en una residencia ubicada en la calle Euro de la urbanización Campanilla, en Toa Baja.El cuerpo de Carol Báez Santana fue localizado en su residencia e identificado por su hija.El policía municipal Ángel Rodríguez investigó preliminarmente, quien luego dejó el caso en manos del agente Nicolás Maldonado, de Homicidios del Cuerpo de Investigaciones Criminales de Bayamón y el fiscal Josué Padilla, quien ordenó el envío del cuerpo al Negociado de Ciencias Forenses para que a través de la autopsia se determinen las causas del deceso.","Hallan cadáver de una mujer en estado de descomposición en Toa Baja","/ley-y-orden/hallan-cad-ver-de-una-mujer-en-estado-de-descomposici-n-en-toa-baja/article_234d2d42-6f00-11eb-b97a-43624edd5a94.html"
"14/02/2021","InterNewsService","Un conductor de 46 años falleció y los ocupantes de otro vehículo quedaron en riesgo vital en medio de un accidente de tránsito ocurrido a las 5:07 de la tarde de ayer, en el kilómetro 4.3 de la carretera PR-357, en Maricao.Según el reporte del agente Guilloty, de Patrullas de Carreteras de Mayagüez, el accidente se produjo cuando Liceles Martínez Ronda, de 41 años, conducía a exceso de velocidad un Mercedes Benz negro, con tablilla DFG-249, en compañía de la joven Marlene Rivera Mercado, de 18 años, y al rebasar por la izquierda impactó de frente a un Suzuki Vitara negro, tablilla GDP-859, conducido por Jorge Williams Morales Rosado, quien falleció en el acto.Los ocupantes del Mercedes Benz fueron llevados en condición crítica al Centro Médico de Mayagüez.","Un muerto y dos heridos graves deja accidente de tránsito en Maricao","/ley-y-orden/un-muerto-y-dos-heridos-graves-deja-accidente-de-tr-nsito-en-maricao/article_04363814-6ef5-11eb-a2c7-a37a23bf4548.html"
"14/02/2021","InterNewsService","En la Cárcel Regional de Bayamón quedaron confinados dos de los tres arrestados la noche del viernes tras una persecución a pie por el interior del residencial Agustín Ruiz Miranda, en Hatillo.Durante una ronda preventiva, la Policía se percató de un Toyota Tercel que figuraba como hurtado con varios individuos a su alrededor, uno de ellos con un arma. Al identificarse como policías, los sujetos salieron corriendo y uno les realiza varios disparos, sin dar en el blanco.Finalmente se logró el arresto de José E. Díaz Rivera, de 19 años, Carlos D. Álvarez Vélez, de 25, y Ángel J. Ruiz Soto, de 25.Se les incautaron seis bolsas de marihuana, cuatro bolsas de crack, 54 decks de heroína, una pistola Glock 26 calibre 9mm, 14 municiones, un Toyota Tercel verde, tablilla IPC-002, que figuraba como hurtado, dos radios de comunicación y 839 dólares en efectivo.El agente Ricardo Ramos Pérez, de la División Drogas de Arecibo, y la fiscal Yolanda Pitino Acevedo, presentaron cargos por violación a la ley de armas, sustancias controladas y disparar contra un policía contra Ruiz Soto y contra Álvarez Vélez. La Fiscalía desestimó cargos contra Díaz Rivera.El caso fue llevado ante la jueza Michelle Camacho, del Tribunal de Primera Instancia de Arecibo, quien determinó causa para arresto y les fijó fianzas de un $1,100,000 a cada uno, que no fueron cubiertas.","Encarcelan a imputados de disparar contra policías en Hatillo","/ley-y-orden/encarcelan-a-imputados-de-disparar-contra-polic-as-en-hatillo/article_be6a3fe0-6eec-11eb-bf04-839ae98e697e.html"
"14/02/2021","InterNewsService","Un botín de 8,400 dólares en efectivo se llevó un delincuente que rompió el cristal de un vehículo estacionado en la marginal San Agustín de la avenida 65 de Infantería, en Río Piedras.Según denunció el querellante, a las 11:39 de la mañana de ayer, alguien tuvo acceso a su Hyundai Elantra gris de 2015 y se apropió de un sobre blanco que contenía el dinero.Asumieron las pesquisas agentes de la División de Delitos Contra la Propiedad del Cuerpo de Investigaciones Criminales (CIC) de San Juan.","Se llevan un sobre con $8,400 de auto estacionado en Río Piedras","/ley-y-orden/se-llevan-un-sobre-con-8-400-de-auto-estacionado-en-r-o-piedras/article_b3e2c718-6ee2-11eb-b193-7bdcd6869904.html"
"14/02/2021","Redacción elvocero.com","Un accidente de carácter fatal se reportó a eso de las 2:00 a.m. de hoy en el kilómetro 23.9 del expreso PR-22, en Dorado.Según la información preliminar, Jochie Méndez Torres, de 23 años, conducía un Nissan Sentra color gris de 2018 en dirección de Dorado hacia Bayamón y al llegar al referido tramo, perdió el control y dominio del volante, impactando una Suzuki Vitara color gris, que se encontraba en el paseo y en el interior el conductor identificado como Rafy González Domínguez, de 22 años, y Ángel Yomar Cortés Reyes, de 23 años, quien viajaba como pasajero.Debido al impacto, Cortés Reyes resultó con heridas graves, por lo que fue transportado en ambulancia hasta el Centro Médico de Río Piedras, donde posteriormente falleció.Méndez Torres y González Domínguez fueron trasportados al Doctors' Center Hospital, en Bayamón, en condición estable.El agente Carlos López, adscrito a la División de Autopistas de Buchanan, se hizo cargo de la investigación junto a la fiscal Laura Arill.","Joven pierde la vida en accidente en Dorado","/ley-y-orden/joven-pierde-la-vida-en-accidente-en-dorado/article_2043d5f0-6ecf-11eb-bc03-8b691892d0f6.html"
"6 horas","Miguel Rivera Puig, EL VOCERO","CABO ROJO – El cadáver con múltiples heridas de bala de un hombre fue hallado a eso de las 7:30 de la mañana de hoy, a orillas de la carretera PR-102 en el barrio Guanajibo, mientras los agentes del Cuerpo de Investigaciones Criminales (CIC) de Mayagüez investigan una balacera en el barrio Maní que dejó a un individuo herido.Con esta muerte suman 10 los asesinatos del fin de semana y 87 los ocurridos desde que comenzó el año, un aumento de cuatro comparado con 2020.El área policíaca de Mayagüez suma nueve asesinatos, un aumento de seis comparado con el pasado año.Anoche un individuo fue asesinado en el residencial Roosevelt en Mayagüez.","Muerte violenta en Cabo Rojo","/ley-y-orden/muerte-violenta-en-cabo-rojo/article_101f044a-6ec7-11eb-b9ee-97166a530af7.html"
"14/02/2021","Miguel Rivera Puig, EL VOCERO","Una mujer de 38 años acudió ayer a un hospital en el área metropolitana, tras haber sido secuestrada por un sátiro armado que la agredió sexualmente, sumando 23 los casos de violaciones desde que comenzó 2021, un aumento de seis comparado con 2020.La víctima se encontraba en la intersección de la PR-181 y la avenida De Diego, en Río Piedras, cuando el individuo en un vehículo color negro le apuntó con un arma de fuego.La obligó a abordar el automóvil y la llevó a un lugar cercano, donde cometió la fechoría. El agresor sexual fue descrito como de tez trigueña, cuerpo ancho, de unos 30 años y con voz ""finita"".De las 23 violaciones que figuran en las estadísticas, siete han ocurrido en la ciudad capital, un aumento de cinco comparado con 2020.Agentes de la División de Delitos Sexuales del Cuerpo de Investigaciones Criminales (CIC) de San Juan se hicieron cargo de la investigación.","Mujer denuncia secuestro y agresión sexual","/ley-y-orden/mujer-denuncia-secuestro-y-agresi-n-sexual/article_d8b6a906-6ebf-11eb-b6d1-ff8de993ddf8.html"
